IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
17379,1433073_at,-0.00236083903184203,4.984936,5.055962,-0.0710259999999998,-0.807675528217433,0.442632297065915,0.683646424094032,0.36,0.64,0.406718938340276
34113,1449818_at,-4.95732835422227e-05,8.840604,8.579316,0.261287999999999,1.07178350437218,0.341505218413692,0.60007098494251,0.64,0.64,0.406639030710128
44886,1460594_a_at,-0.00158880335127908,6.539004,6.662742,-0.123737999999999,-0.911808029528,0.391286239356746,0.642942572840699,0.36,0.64,0.406638261848778
26821,1442515_at,-0.00197017762924433,5.983004,5.899524,0.0834799999999998,0.903738216712225,0.396451903265696,0.647315966819915,0.64,0.64,0.406628358517793
36004,1451709_at,0.00292111602814187,4.500942,4.405842,0.0951000000000004,0.553226124370223,0.596426592657066,0.79513401376129,0.64,0.64,0.40655799382891
10579,1426273_at,-0.00103309698265573,4.646108,4.631044,0.0150639999999997,0.338025356837644,0.745815495223326,0.881750672383015,0.68,0.68,0.4065408313596
13920,1429614_at,-0.0032911111784787,7.69622,7.760506,-0.0642860000000001,-0.508491074953592,0.624835175910545,0.811936063607956,0.36,0.64,0.406486816301002
39830,1455535_at,-0.00143606859076163,4.4243,4.529536,-0.105236,-1.0219281250424,0.34822608783498,0.60583910280342,0.36,0.64,0.406441013847791
16774,1432468_at,-0.00115021707692389,6.378028,6.23293,0.145098,0.982127582869142,0.356269440326626,0.612717351504477,0.64,0.64,0.406438840230727
9101,1424795_a_at,-0.000757056426068066,5.403466,5.301578,0.101888,1.19159606518807,0.26765004381874,0.527775648227919,0.64,0.64,0.406413104730967
20688,1436382_at,0.00237923607362049,5.238482,5.163286,0.0751959999999983,0.81509429631522,0.453389897720527,0.692694369142733,0.64,0.64,0.406383576554902
13819,1429513_at,0.000317434635598846,4.440606,4.40223,0.0383759999999995,0.550425249327883,0.602405321112766,0.798618657152764,0.68,0.68,0.406352147245907
31111,1446805_at,-0.00267456300829746,4.168686,4.081832,0.0868539999999989,0.664942068262008,0.529065791904597,0.748874753811294,0.64,0.64,0.406287105507762
2762,1418431_at,0.00143117111017309,6.382782,6.247824,0.134958,0.935912464079967,0.383985489296378,0.637047252262496,0.64,0.64,0.406285057352361
22409,1438103_at,-0.000820748874162997,3.890288,3.781478,0.10881,1.16972182024064,0.281394207786865,0.541501052412656,0.64,0.64,0.406202334477342
38345,1454050_at,-9.22464266052903e-05,5.270492,5.209128,0.0613639999999993,0.550133046916876,0.597248622921227,0.795408538088595,0.68,0.68,0.406187501585878
7926,1423620_at,-0.00266874530287685,8.68264,8.767176,-0.0845359999999982,-0.675912235474765,0.524607843599968,0.74581825602705,0.36,0.64,0.406162390827244
42320,1458025_at,-0.00086156508107918,6.950278,6.839734,0.110544,1.19947556759528,0.287431792004972,0.547613912438337,0.64,0.64,0.40615718707479
39172,1454877_at,0.000248328101139846,3.493336,3.53412,-0.0407839999999999,-0.55867174558349,0.592725786679411,0.792450515949134,0.32,0.68,0.40613013640222
26638,1442332_at,-0.00190352984241249,4.925888,5.007184,-0.081296,-0.916690512520162,0.386658693655796,0.639077195920303,0.36,0.64,0.406117464579933
24594,1440288_at,0.0014545601214877,5.616114,5.554122,0.061992,1.09355304122993,0.306014893535966,0.566761852657769,0.64,0.64,0.406115458182412
42642,1458347_s_at,-0.00125197362550274,6.471648,6.652068,-0.180420000000001,-0.855049017253728,0.417985818026527,0.66536912283275,0.36,0.64,0.406022718723584
3248,1418917_at,-0.00180924583454114,3.693418,3.774918,-0.0815000000000006,-0.945476365376079,0.373223960882356,0.628140435969613,0.36,0.64,0.406012368136515
39836,1455541_a_at,-0.000330440261898219,5.164572,5.120666,0.0439060000000007,0.513582268633947,0.622466012317202,0.810422320992988,0.68,0.68,0.405978770681671
6063,1421757_at,4.59335300809403e-05,4.440222,4.584216,-0.143993999999999,-1.28702424484061,0.237512264080459,0.494840840752462,0.36,0.64,0.405949163401313
16906,1432600_at,-0.00212563706375201,4.035842,3.910168,0.125674,0.745139448200203,0.489741793929682,0.720272135314898,0.64,0.64,0.405906954865776
44103,1459808_at,-0.00242783312858322,5.327886,5.407892,-0.0800059999999991,-0.756343644788067,0.472934910726863,0.707531694250641,0.36,0.64,0.405906431881042
16877,1432571_at,0.00139709489875027,5.553364,5.537534,0.0158300000000011,0.14413435673036,0.891143255219016,0.952471785995043,0.68,0.68,0.405904772518252
24425,1440119_at,-0.000315852122980174,6.563272,6.61509,-0.051817999999999,-0.489375873194588,0.637933900066819,0.819629570888915,0.32,0.68,0.405868832962127
13695,1429389_at,-0.00121584458149464,6.015024,6.092342,-0.0773179999999991,-1.12002374934206,0.295663142429052,0.556168809922117,0.36,0.64,0.40585969110066
45032,1460741_x_at,-0.00247023681102721,9.068518,8.961802,0.106716,0.669293088680531,0.52614472189922,0.74670861582733,0.64,0.64,0.405816601503787
8230,1423924_s_at,0.00162368800967151,10.095368,10.014516,0.0808520000000019,1.00075527998591,0.348975048888028,0.606315851862686,0.64,0.64,0.40575608758198
21085,1436779_at,0.00318109504882036,9.610648,9.517656,0.0929920000000024,0.444956672590134,0.668763889816843,0.838833056001041,0.64,0.64,0.405725859698593
4282,1419963_at,-0.000354735104444019,6.821202,6.784312,0.0368899999999996,0.534082452892807,0.615656315619218,0.806328130176046,0.68,0.68,0.405715301092393
2039,1417708_at,4.62098820222023e-05,5.563546,5.517112,0.0464340000000005,0.611083821469888,0.562553824906919,0.771514213592383,0.68,0.68,0.405712336371378
17977,1433671_at,-0.000785339707879273,6.4021,6.507516,-0.105416,-1.17366136943785,0.276257782838966,0.536816125110737,0.36,0.64,0.405683692001372
7483,1423177_a_at,0.000336959511730244,9.623146,9.747996,-0.12485,-1.26260326422433,0.249742488642947,0.508240952093022,0.36,0.64,0.405668519540469
5190,1420884_at,-0.00183765213115171,4.778164,4.884506,-0.106342,-0.866217466541267,0.41173111325018,0.660369390929769,0.36,0.64,0.40565637861055
10123,1425817_a_at,-0.00227686053555525,3.732664,3.6583,0.0743640000000001,0.82124182529495,0.44016854446266,0.682014523753279,0.64,0.64,0.40561282047648
29636,1445330_at,0.000593009244483106,4.404386,4.454388,-0.0500019999999992,-0.382969199727761,0.714145368725792,0.864246411429608,0.32,0.68,0.405609189832421
