IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
34666,1450371_at,-0.000765636007018602,5.422316,5.403742,0.0185740000000001,0.30402687753691,0.768883740742723,0.913201284415091,0.56,0.56,0.255913346648723
42068,1457773_at,-0.00046861897424138,5.191762,5.153776,0.0379860000000001,0.297799693876436,0.773513067031333,0.91540587441337,0.56,0.56,0.255901261628002
28727,1444421_at,0.0027201492534005,4.906106,4.93912,-0.0330140000000005,-0.384205381717738,0.713300817092295,0.887243998777672,0.48,0.52,0.255892128162081
8483,1424177_at,-0.00131066102864517,5.446246,5.422402,0.0238440000000004,0.275461012555676,0.791526527750712,0.922707692834782,0.44,0.56,0.255879690869388
43036,1458741_at,-0.00165483555089361,3.408122,3.335006,0.0731159999999997,0.390092908949501,0.71017946718227,0.885466682494391,0.48,0.52,0.255866534959469
5880,1421574_at,-0.0013808438302477,4.111822,4.11967,-0.00784800000000097,-0.0768665437926628,0.941470496552003,0.979410118376974,0.4,0.6,0.255843433413394
15034,1430728_at,-0.00263967331150226,4.96754,4.989562,-0.0220220000000007,-0.219163891776904,0.836127115043365,0.941295217801677,0.44,0.56,0.255823795280359
37783,1453488_at,0.0016683989502151,5.130552,5.111734,0.0188179999999996,0.262901993962208,0.799491385565414,0.926222989478185,0.56,0.56,0.255779432698649
33466,1449166_at,-0.000978415676746838,5.172,5.145182,0.0268179999999996,0.285661235673957,0.78295299309651,0.919101698339897,0.56,0.56,0.255691255947615
16654,1432348_at,-0.00203097054964993,5.59282,5.567756,0.0250639999999995,0.239232168885994,0.817138389037899,0.93365370518325,0.56,0.56,0.25561545386709
26097,1441791_at,0.00175713532860793,4.510428,4.527312,-0.0168839999999992,-0.168088342732636,0.87404060583816,0.957286434266004,0.58,0.58,0.25557013139488
8324,1424018_at,-0.00189579390200632,10.41656,10.407252,0.00930800000000076,0.0474345252708581,0.963686884507317,0.988003050127628,0.4,0.6,0.255539332820102
23740,1439434_x_at,0.000869405926392625,4.661516,4.674578,-0.0130619999999997,-0.102713614597971,0.921693354438576,0.973804604566556,0.6,0.6,0.255480433984806
20893,1436587_at,-0.00105058388797473,6.537542,6.54677,-0.00922799999999935,-0.0965507369232622,0.925767137058698,0.97519477419056,0.6,0.6,0.255473085537484
10603,1426297_at,0.00200994684262683,6.91433,6.942118,-0.0277879999999993,-0.240392661300468,0.819111451478103,0.93438628517192,0.56,0.56,0.25545634800645
32893,1448593_at,-0.00368233596824823,5.412418,5.42849,-0.0160719999999994,-0.170726538659582,0.868872360415862,0.954858351786135,0.44,0.56,0.255421359851767
22071,1437765_at,-0.00191442014047365,6.580682,6.547886,0.0327960000000003,0.235664937991737,0.819749910726816,0.934735526322656,0.44,0.56,0.25539850385676
35048,1450753_at,-0.001774886601089,9.364458,9.194098,0.170359999999999,0.288016553725894,0.782673662350251,0.919101698339897,0.48,0.52,0.255392135122048
10831,1426525_at,-0.00340902681370119,8.929118,8.964542,-0.035423999999999,-0.347182490126303,0.737621702966111,0.897909447016667,0.48,0.52,0.255362327932911
28183,1443877_a_at,0.00153505337249266,4.4356,4.503178,-0.067578000000001,-0.406906838554182,0.702340599628653,0.882466930171919,0.48,0.52,0.255300451951063
17889,1433583_at,-0.000278690908238958,3.21198,3.167744,0.0442359999999997,0.469338204559255,0.652203057986318,0.858247875601315,0.52,0.52,0.255280875603271
23952,1439646_at,-0.00343231884469216,4.067692,4.049666,0.018025999999999,0.18217351079163,0.860900798258108,0.952004092245653,0.56,0.56,0.255210794843194
19915,1435609_at,0.000497612915681797,6.550262,6.541786,0.0084760000000017,0.128120112534634,0.901428315495729,0.966831727701489,0.6,0.6,0.255210369596954
23001,1438695_at,0.00120023251094421,6.948622,7.026792,-0.0781700000000001,-0.399766704199626,0.699887672015306,0.881339047453329,0.48,0.52,0.255197474028205
8418,1424112_at,0.00336869001275693,7.015988,6.99645,0.0195379999999998,0.18266246368773,0.859921267286269,0.951605798011036,0.56,0.56,0.255184895084941
37880,1453585_at,0.00492308797159359,8.660426,8.756556,-0.0961300000000005,-0.224664828095585,0.831563000047184,0.939698901684449,0.48,0.52,0.255119112388376
10308,1426002_a_at,-0.00314181578029679,4.938444,4.963832,-0.0253880000000004,-0.373160980906487,0.721403791898147,0.891181382784692,0.52,0.52,0.255078080354407
20069,1435763_at,0.0013479789575735,6.289794,6.324194,-0.0344000000000007,-0.436361210196677,0.674817652122756,0.869647092311614,0.48,0.52,0.255031596056273
