IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
5584,1421278_s_at,0.0204451801673633,12.08226,10.92172,1.16054,4.16737911163051,0.0120379031300839,0.447667132791116,1,1,2.91394684717138
22403,1438097_at,-0.0186881757718601,5.559312,6.727374,-1.168062,-4.65090644376784,0.00380976516695408,0.447667132791116,0,1,2.88350237190601
253,1415922_s_at,-0.0199944803085273,8.977908,10.468042,-1.490134,-2.69367948801875,0.0368254521737684,0.454235712996552,0.08,0.92,2.87495099929254
17734,1433428_x_at,-0.0258003349521921,8.697738,9.951146,-1.253408,-2.66095085829489,0.0435586944421814,0.458182215622557,0.08,0.92,2.86977442295391
5716,1421410_a_at,-0.0216746631929493,6.19531,7.184706,-0.989396,-3.56772083665751,0.00732646546388901,0.447667132791116,0,1,2.86086220394232
40195,1455900_x_at,-0.0251448064670352,8.158148,9.451712,-1.293564,-2.62428421816521,0.0485298056690633,0.463831095572585,0.08,0.92,2.85991673370688
18968,1434662_at,0.0189371312689354,11.0575,9.812706,1.244794,3.45221981702963,0.0153447684885289,0.447667132791116,0.96,0.96,2.84270431023487
39615,1455320_at,-0.0221871646317487,7.045456,8.133826,-1.08837,-3.58416642891077,0.00874840869242479,0.447667132791116,0.04,0.96,2.83511105389257
1521,1417190_at,-0.0227967862980934,7.9156,9.227584,-1.311984,-2.3970261246598,0.0450866245961529,0.460889592633152,0.08,0.92,2.83090077246541
1668,1417337_at,0.0182065068392851,9.129226,7.873456,1.25577,3.39983926760079,0.0235216549309781,0.448834175024012,0.96,0.96,2.83032400306987
1669,1417338_at,0.0188353502379114,9.361406,7.965734,1.395672,3.48784672413637,0.0160726278205807,0.447667132791116,0.92,0.92,2.8284060176729
21583,1437277_x_at,-0.0241819711919061,8.93855,10.131334,-1.192784,-2.65958297233894,0.0427688965115059,0.458182215622557,0.08,0.92,2.81143857274571
19721,1435415_x_at,-0.0186665630736958,6.756114,8.133834,-1.37772,-2.72685242330609,0.0310030244232288,0.452339798067067,0.08,0.92,2.80418526265875
10257,1425951_a_at,-0.0227671459720427,6.753392,7.58829,-0.834898000000001,-2.60614902715919,0.0319589949803059,0.452339798067067,0,1,2.79968397465609
4637,1420331_at,-0.0154117305602708,7.717914,8.840404,-1.12249,-3.181616437106,0.0277251548330845,0.448834175024012,0,1,2.79676298661188
36266,1451971_at,0.016988000503943,9.006824,7.95937,1.047454,4.09355592759354,0.0105040424190516,0.447667132791116,1,1,2.79669224670519
3978,1419647_a_at,-0.0192402611915077,8.21884,9.330876,-1.112036,-3.95834593269121,0.00563184274196562,0.447667132791116,0.04,0.96,2.78900388879636
2943,1418612_at,-0.0179871655836626,9.723848,10.70874,-0.984892000000002,-2.92917167951149,0.0312710392231093,0.452339798067067,0,1,2.77494628324088
8269,1423963_at,0.0166605952698061,11.15274,9.996288,1.156452,3.90903298321168,0.0149649953064883,0.447667132791116,0.96,0.96,2.75927034179571
19593,1435287_at,0.0159108943041313,8.673584,7.490094,1.18349,3.50691222340015,0.0182520205028849,0.447667132791116,0.96,0.96,2.75696567849626
23717,1439411_a_at,0.0173191683528,12.21886,11.2805,0.938359999999999,4.00496048930349,0.0127373947048045,0.447667132791116,1,1,2.7541435211308
34741,1450446_a_at,-0.0230224662595326,7.569486,8.64267,-1.073184,-2.66913792676822,0.0358082107385761,0.454235712996552,0.08,0.92,2.74625192322229
3642,1419311_at,0.020415222283947,11.86032,10.8992,0.961119999999999,3.57575416581606,0.00728373250301478,0.447667132791116,0.96,0.96,2.74394101990953
4648,1420342_at,-0.0213062292441944,6.924496,8.043846,-1.11935,-2.70409968382369,0.0339540404805614,0.452339798067067,0.08,0.92,2.73912671605379
22982,1438676_at,-0.0295370929898501,6.502012,7.773312,-1.2713,-2.16336576746235,0.0631960648336345,0.477268653133921,0.16,0.84,2.73893339289711
18005,1433699_at,-0.0179862854134931,8.53293,9.410664,-0.877734000000002,-2.95554165216525,0.0206148251035028,0.448187465550203,0,1,2.73835068223139
32080,1447774_x_at,0.0162421537012493,11.12414,10.15044,0.973699999999999,3.06957321179219,0.032492898155566,0.452339798067067,1,1,2.73634040283588
32981,1448681_at,-0.0171285571025411,6.902764,7.79777,-0.895006,-3.63236123713236,0.0170410302443509,0.447667132791116,0,1,2.731032805318
18753,1434447_at,-0.0177186065744678,4.69759,5.549444,-0.851854,-4.1282801849028,0.0068670258336796,0.447667132791116,0,1,2.72303833115137
19933,1435627_x_at,-0.0146109121169256,7.338768,8.731552,-1.392784,-2.54430544940563,0.0436512773106155,0.458182215622557,0.08,0.92,2.71691030026455
712,1416381_a_at,-0.0165928485971982,11.17932,12.0573,-0.877980000000003,-3.29968668241398,0.0132197276846156,0.447667132791116,0,1,2.71308658110171
5583,1421277_at,0.0150512936683001,11.98966,11.04686,0.942799999999998,4.31303678193463,0.00894239244217922,0.447667132791116,1,1,2.71248403078677
3958,1419627_s_at,-0.0213142934550004,7.341112,8.002344,-0.661231999999999,-3.11047863202266,0.019013874914102,0.448187465550203,0,1,2.70531645865308
640,1416309_at,0.0162743484399777,11.21482,10.197436,1.017384,3.94953003963688,0.00724922351519502,0.447667132791116,0.96,0.96,2.68947154212791
12042,1427736_a_at,-0.0143492141682666,7.407394,8.507948,-1.100554,-3.10468441550162,0.0243840537690098,0.448834175024012,0.04,0.96,2.68647523033847
3686,1419355_at,-0.0184191852068106,7.727148,8.431934,-0.704786,-4.5958561849803,0.00193629556971776,0.447667132791116,0,1,2.67057047625315
9949,1425643_at,0.0180445703083594,11.79394,10.53364,1.2603,3.07133182525102,0.02383479433673,0.448834175024012,0.88,0.88,2.66923861589705
28715,1444409_at,0.016188356654508,8.929,8.132956,0.796043999999998,4.35685639493727,0.00362096214221432,0.447667132791116,1,1,2.66855726130551
